Id_cliente;venta_total;costo_unitario;cant_unidades;filial_id;dia_id;id;nota;atencion_amable;nivel_2;rango_edad;codigo_del_vendedor;comuna;region;dia_respuesta
a83;36535;51384;1;42;2023-03-06 00:00:00.000000;868711;10;10;Locales;De 46 a 60 años;9268;iquique;I Tarapaca;07-03-2023
a83;42146;21932;1;42;2022-08-01 00:00:00.000000;756249;9;9;Locales;De 46 a 60 años;14865;iquique;I Tarapaca;02-08-2022
a83;37031;16309;1;166;2022-02-06 00:00:00.000000;655785;9;10;Locales;De 46 a 60 años;9840;maipu;Metropolitana;07-02-2022
a83;45856;21963;1;354;2022-11-04 00:00:00.000000;804417;9;9;Locales;De 46 a 60 años;20833;iquique;I Tarapaca;05-11-2022
a83;5398;2995;1;354;2023-01-06 00:00:00.000000;838390;10;10;Locales;De 46 a 60 años;17975;iquique;I Tarapaca;07-01-2023
a84;2899;395;1;257;2022-10-07 00:00:00.000000;789436;10;10;Locales;De 46 a 60 años;6327;lota;VIII Biobio;08-10-2022
a84;9700;5504;1;257;2022-08-21 00:00:00.000000;767624;8;10;Locales;De 46 a 60 años;23535;lota;VIII Biobio;22-08-2022
a84;14459;12043;1;;2022-02-09 00:00:00.000000;656786;10;;Retiro en Tienda;De 46 a 60 años;3885;lota;VIII Biobio;10-02-2022
a85;49711;19737;1;;2021-01-04 00:00:00.000000;463414;10;;Retiro en Tienda;De 46 a 60 años;3901;coquimbo;IV Coquimbo;08-01-2021
a86;78821;128525;1;291;2021-09-02 00:00:00.000000;579011;10;10;Locales;De 46 a 60 años;13279;san pedro de la paz;VIII Biobio;03-09-2021
a86;26489;15362;1;291;2021-12-29 00:00:00.000000;640400;10;10;Locales;De 46 a 60 años;973;san pedro de la paz;VIII Biobio;05-01-2022
a86;59849;42491;1;291;2021-11-19 00:00:00.000000;619133;10;10;Locales;De 46 a 60 años;973;san pedro de la paz;VIII Biobio;20-11-2021
a86;46979;45315;1;291;2022-12-19 00:00:00.000000;829753;10;10;Locales;De 46 a 60 años;11979;san pedro de la paz;VIII Biobio;20-12-2022
a87;1510;820;1;213;2022-09-09 00:00:00.000000;778079;9;10;Locales;De 46 a 60 años;4246;rancagua;VI O'Higgins;14-09-2022
a88;3878;3987;1;630;2021-08-12 00:00:00.000000;570902;10;10;Locales;De 46 a 60 años;18927;providencia;Metropolitana;17-08-2021
a89;29897;10912;1;;2021-04-11 00:00:00.000000;496725;10;;Ãltima Milla;De 46 a 60 años;15947;las condes;Metropolitana;15-04-2021
a89;6490;4196;1;;2021-09-06 00:00:00.000000;582887;5;;Retiro en Tienda;De 46 a 60 años;12326;santiago;Metropolitana;11-09-2021
a90;11708;2979;1;36;2022-07-28 00:00:00.000000;754340;10;10;Locales;De 46 a 60 años;9096;temuco;IX La Araucania;30-07-2022
a90;3999;780;1;319;2023-02-01 00:00:00.000000;853895;10;10;Locales;De 46 a 60 años;8318;temuco;IX La Araucania;06-02-2023
a90;10688;6481;1;319;2022-07-13 00:00:00.000000;749021;10;10;Locales;De 46 a 60 años;7270;temuco;IX La Araucania;20-07-2022
a91;48312;23000;1;72;2021-10-14 00:00:00.000000;601846;9;10;Locales;De 46 a 60 años;5842;puerto montt;X Los Lagos;19-10-2021
a92;46398;29452;1;40;2021-10-18 00:00:00.000000;602187;9;9;Locales;De 46 a 60 años;21108;villa alemana;V Valparaiso;19-10-2021
a92;57996;15380;1;40;2022-11-16 00:00:00.000000;811658;9;9;Locales;De 46 a 60 años;10209;villa alemana;V Valparaiso;17-11-2022
a92;11838;5963;1;40;2023-03-18 00:00:00.000000;876015;9;9;Locales;De 46 a 60 años;18885;villa alemana;V Valparaiso;21-03-2023
a93;34177;16177;1;387;2022-06-20 00:00:00.000000;732063;10;10;Locales;De 46 a 60 años;5131;talcahuano;VIII Biobio;21-06-2022
a94;21113;10173;1;191;2021-12-03 00:00:00.000000;624375;10;10;Locales;De 46 a 60 años;3731;santiago;Metropolitana;04-12-2021
a95;3519;1716;1;384;2021-05-04 00:00:00.000000;507932;10;10;Locales;De 46 a 60 años;4170;antofagasta;II Antofagasta;05-05-2021
a95;27757;17918;1;423;2021-04-13 00:00:00.000000;496242;10;10;Locales;De 46 a 60 años;20868;antofagasta;II Antofagasta;14-04-2021
a96;4399;740;1;376;2023-03-08 00:00:00.000000;870289;10;10;Locales;De 46 a 60 años;17709;valparaiso;V Valparaiso;10-03-2023
a97;39418;89301;1;625;2022-07-08 00:00:00.000000;742853;9;10;Locales;De 46 a 60 años;13621;puerto natales;XII Magallanes y Antartica;10-07-2022
a97;13049;52038;1;625;2022-03-24 00:00:00.000000;680949;10;10;Locales;De 46 a 60 años;24771;puerto natales;XII Magallanes y Antartica;26-03-2022
a98;3990;2753;1;376;2022-08-31 00:00:00.000000;776339;10;10;Locales;De 46 a 60 años;4440;valparaiso;V Valparaiso;10-09-2022
a99;13498;9536;1;547;2022-05-07 00:00:00.000000;705254;7;9;Locales;Sin registro;3790;punta arenas;XII Magallanes y Antartica;10-05-2022
a100;35033;35347;1;;2021-06-05 00:00:00.000000;527563;10;;Retiro en Tienda;De 36 a 45 años;10523;valdivia;XIV Los Rios;06-06-2021
a101;35991;21614;1;;2022-08-17 00:00:00.000000;765882;9;;Retiro en Tienda;De 36 a 45 años;15224;Ñuñoa;Metropolitana;18-08-2022
a101;4798;2456;1;631;2022-02-02 00:00:00.000000;654170;10;10;Locales;De 36 a 45 años;21534;la serena;IV Coquimbo;04-02-2022
a102;38222;22237;1;59;2022-08-20 00:00:00.000000;767433;10;10;Locales;De 46 a 60 años;9251;osorno;X Los Lagos;22-08-2022
a102;52446;30148;1;59;2021-06-08 00:00:00.000000;530568;10;10;Locales;De 46 a 60 años;9755;osorno;X Los Lagos;09-06-2021
a102;11146;8874;1;59;2022-07-14 00:00:00.000000;748155;10;10;Locales;De 46 a 60 años;9755;osorno;X Los Lagos;19-07-2022
a102;14987;12068;1;538;2021-07-18 00:00:00.000000;554528;10;10;Locales;De 46 a 60 años;22642;osorno;X Los Lagos;19-07-2021
a103;23999;10121;1;48;2021-12-13 00:00:00.000000;630143;9;9;Locales;De 46 a 60 años;9824;concepcion;VIII Biobio;14-12-2021
a103;24913;13894;1;430;2021-11-15 00:00:00.000000;617470;10;10;Locales;De 46 a 60 años;5128;concepcion;VIII Biobio;17-11-2021
a104;43837;24363;1;488;2023-01-04 00:00:00.000000;837389;10;10;Locales;De 36 a 45 años;20831;valparaiso;V Valparaiso;05-01-2023
a105;57912;110610;1;570;2023-01-18 00:00:00.000000;847844;9;9;Locales;De 46 a 60 años;7570;coronel;VIII Biobio;25-01-2023
a106;66358;51019;1;288;2022-08-25 00:00:00.000000;771040;10;10;Locales;De 46 a 60 años;955;santiago;Metropolitana;30-08-2022
a107;40867;30376;1;406;2021-07-23 00:00:00.000000;559461;10;10;Locales;De 46 a 60 años;9871;angol;IX La Araucania;28-07-2021
a108;26089;16432;1;464;2022-11-23 00:00:00.000000;815709;10;10;Locales;De 46 a 60 años;3947;san fernando;VI O'Higgins;25-11-2022
a109;7980;2574;1;430;2021-06-24 00:00:00.000000;540240;10;10;Locales;De 46 a 60 años;132;concepcion;VIII Biobio;25-06-2021
a109;23235;17845;1;446;2021-02-19 00:00:00.000000;477851;10;10;Locales;De 46 a 60 años;1324;concepcion;VIII Biobio;20-02-2021
a110;11553;11819;1;;2022-11-27 00:00:00.000000;822579;9;;Retiro en Tienda;De 46 a 60 años;4775;temuco;IX La Araucania;07-12-2022
a110;5187;2899;1;319;2023-02-10 00:00:00.000000;857688;4;8;Locales;De 46 a 60 años;8970;temuco;IX La Araucania;14-02-2023
a110;10780;2714;1;369;2021-12-26 00:00:00.000000;639311;7;9;Locales;De 46 a 60 años;20908;temuco;IX La Araucania;03-01-2022
a110;20898;13959;1;;2021-11-11 00:00:00.000000;619637;7;;Retiro en Tienda;De 46 a 60 años;2527;temuco;IX La Araucania;22-11-2021
a110;3799;1991;1;435;2022-06-11 00:00:00.000000;727220;8;8;Locales;De 46 a 60 años;2247;temuco;IX La Araucania;13-06-2022
a110;29336;22731;1;;2021-10-07 00:00:00.000000;598559;9;;Retiro en Tienda;De 46 a 60 años;1325;temuco;IX La Araucania;13-10-2021
a111;5029;13478;1;347;2022-08-02 00:00:00.000000;757006;9;10;Locales;Sin registro;6620;los angeles;VIII Biobio;03-08-2022
a111;2813;14870;1;347;2023-02-08 00:00:00.000000;855392;9;10;Locales;De 46 a 60 años;9037;los angeles;VIII Biobio;09-02-2023
a112;33468;21825;1;439;2021-12-24 00:00:00.000000;637513;9;10;Locales;De 46 a 60 años;732;chiguayante;VIII Biobio;29-12-2021
a112;8499;4630;1;439;2021-11-17 00:00:00.000000;618018;10;10;Locales;De 46 a 60 años;4909;chiguayante;VIII Biobio;18-11-2021
a113;19399;12068;1;756;2022-10-16 00:00:00.000000;794677;5;9;Locales;De 36 a 45 años;14190;valdivia;XIV Los Rios;17-10-2022
a114;22189;9954;1;462;2022-12-03 00:00:00.000000;821024;6;10;Locales;De 46 a 60 años;10356;caÃ±ete;VIII Biobio;04-12-2022
a115;25232;17755;1;53;2021-11-11 00:00:00.000000;616706;10;10;Locales;De 46 a 60 años;9302;copiapo;III Atacama;17-11-2021
a116;23990;18509;1;289;2021-03-25 00:00:00.000000;488388;7;5;Locales;De 46 a 60 años;16263;concepcion;VIII Biobio;26-03-2021
a116;35011;14385;1;446;2021-06-07 00:00:00.000000;530025;10;10;Locales;De 46 a 60 años;1421;concepcion;VIII Biobio;08-06-2021
a116;8699;6222;1;638;2023-02-10 00:00:00.000000;856397;10;10;Locales;De 46 a 60 años;13373;concepcion;VIII Biobio;11-02-2023
a117;23279;15038;1;361;2022-10-05 00:00:00.000000;788186;10;10;Locales;De 46 a 60 años;5160;puerto montt;X Los Lagos;07-10-2022
a118;33805;16033;1;359;2022-04-23 00:00:00.000000;696718;5;3;Locales;De 46 a 60 años;8469;coyhaique;XI Aysen;24-04-2022
a119;49827;27777;1;42;2021-11-11 00:00:00.000000;614217;10;10;Locales;De 46 a 60 años;9731;iquique;I Tarapaca;13-11-2021
a119;17355;7885;1;383;2021-08-08 00:00:00.000000;566489;5;10;Locales;De 46 a 60 años;7766;iquique;I Tarapaca;09-08-2021
a119;83119;86010;1;383;2021-04-11 00:00:00.000000;495289;10;10;Locales;De 46 a 60 años;12774;iquique;I Tarapaca;13-04-2021
a119;66545;52848;1;383;2021-05-07 00:00:00.000000;509536;6;8;Locales;De 46 a 60 años;5660;iquique;I Tarapaca;08-05-2021
a120;86210;66174;1;360;2022-07-18 00:00:00.000000;748573;10;10;Locales;De 46 a 60 años;25677;punta arenas;XII Magallanes y Antartica;20-07-2022
a120;78931;51178;1;360;2021-07-28 00:00:00.000000;560687;8;10;Locales;De 46 a 60 años;21585;punta arenas;XII Magallanes y Antartica;30-07-2021
a120;68652;51463;1;547;2022-05-19 00:00:00.000000;713829;8;10;Locales;De 46 a 60 años;9873;punta arenas;XII Magallanes y Antartica;25-05-2022
a121;24999;11455;1;452;2022-07-04 00:00:00.000000;739945;2;3;Locales;De 46 a 60 años;24950;talagante;Metropolitana;05-07-2022
a122;12121;8286;1;43;2021-04-23 00:00:00.000000;504543;10;10;Locales;De 46 a 60 años;9313;melipilla;Metropolitana;28-04-2021
a123;29269;14791;1;464;2021-11-19 00:00:00.000000;620141;10;10;Locales;De 46 a 60 años;8937;san fernando;VI O'Higgins;24-11-2021
a123;161275;83909;1;464;2021-06-23 00:00:00.000000;542152;10;10;Locales;De 46 a 60 años;10369;san fernando;VI O'Higgins;28-06-2021
a124;7921;5569;1;485;2022-08-19 00:00:00.000000;767058;10;10;Locales;De 46 a 60 años;15812;paine;Metropolitana;21-08-2022
a124;9063;3503;1;485;2022-11-14 00:00:00.000000;810471;10;10;Locales;De 46 a 60 años;15812;paine;Metropolitana;15-11-2022
a124;24247;15839;1;485;2021-07-07 00:00:00.000000;548837;10;10;Locales;De 46 a 60 años;15812;paine;Metropolitana;08-07-2021
a124;4548;5066;1;485;2022-07-01 00:00:00.000000;738568;10;10;Locales;De 46 a 60 años;15812;paine;Metropolitana;03-07-2022
a124;38866;21064;1;485;2022-04-07 00:00:00.000000;689366;10;10;Locales;De 46 a 60 años;15812;paine;Metropolitana;10-04-2022
a125;40123;24950;1;459;2021-03-18 00:00:00.000000;486082;10;10;Locales;De 46 a 60 años;2415;alto hospicio;I Tarapaca;19-03-2021
a125;58435;42095;1;459;2021-12-27 00:00:00.000000;637224;10;10;Locales;De 46 a 60 años;7142;alto hospicio;I Tarapaca;28-12-2021
a125;40578;21816;1;459;2022-08-23 00:00:00.000000;768369;10;10;Locales;De 46 a 60 años;1287;alto hospicio;I Tarapaca;24-08-2022
a126;7798;2872;1;330;2021-07-11 00:00:00.000000;553411;4;4;Locales;De 46 a 60 años;1552;san carlos;XVI Ñuble;16-07-2021
a127;43378;46870;1;268;2022-10-25 00:00:00.000000;801422;10;10;Locales;De 46 a 60 años;23335;santiago;Metropolitana;31-10-2022
a127;36042;22323;1;268;2022-12-28 00:00:00.000000;836333;10;10;Locales;De 46 a 60 años;21675;santiago;Metropolitana;03-01-2023
a128;379991;309649;1;250;2022-05-16 00:00:00.000000;710029;7;10;Locales;De 46 a 60 años;5420;san vicente tagua tagua;VI O'Higgins;17-05-2022
a129;25689;14262;1;370;2021-08-12 00:00:00.000000;569023;10;10;Locales;De 46 a 60 años;1432;chillan;Maule;13-08-2021
a130;1759;698;1;169;2021-03-22 00:00:00.000000;487571;9;9;Locales;De 46 a 60 años;5333;las condes;Metropolitana;23-03-2021
a130;7958;4053;1;645;2023-01-13 00:00:00.000000;842847;10;10;Locales;De 46 a 60 años;26089;providencia;Metropolitana;16-01-2023
a131;32439;31077;1;;2021-03-08 00:00:00.000000;484263;10;;Compra Online Despac;De 36 a 45 años;1;san bernardo;Metropolitana;13-03-2021
a132;2910;1509;1;490;2023-02-02 00:00:00.000000;852283;10;10;Locales;De 46 a 60 años;18383;maipu;Metropolitana;03-02-2023
a133;31492;16499;1;;2021-06-01 00:00:00.000000;530565;5;;Compra Online Despac;De 46 a 60 años;1;san bernardo;Metropolitana;09-06-2021
a134;10333;5552;1;454;2021-07-25 00:00:00.000000;560612;9;9;Locales;De 46 a 60 años;13336;castro;X Los Lagos;30-07-2021
a134;17234;11693;1;454;2021-08-03 00:00:00.000000;566430;9;9;Locales;De 46 a 60 años;13336;castro;X Los Lagos;09-08-2021
a134;1299;450;1;454;2021-08-20 00:00:00.000000;574701;8;8;Locales;De 46 a 60 años;13336;castro;X Los Lagos;25-08-2021
a134;22344;12489;1;454;2021-12-12 00:00:00.000000;629395;10;10;Locales;De 46 a 60 años;13336;castro;X Los Lagos;13-12-2021
a134;41298;21332;1;454;2022-04-03 00:00:00.000000;685856;9;9;Locales;De 46 a 60 años;12787;castro;X Los Lagos;04-04-2022
a134;93960;69560;1;454;2021-09-30 00:00:00.000000;591992;9;10;Locales;De 46 a 60 años;12787;castro;X Los Lagos;01-10-2021
a134;11967;7967;1;454;2021-04-10 00:00:00.000000;494382;9;9;Locales;De 46 a 60 años;20125;castro;X Los Lagos;11-04-2021
a135;1899;619;1;473;2022-12-01 00:00:00.000000;819864;7;8;Locales;De 46 a 60 años;24373;peñalolen;Metropolitana;02-12-2022
a135;16169;11573;1;473;2022-11-18 00:00:00.000000;813603;7;9;Locales;De 46 a 60 años;21163;peñalolen;Metropolitana;21-11-2022
a136;1359;274;1;394;2022-07-31 00:00:00.000000;758580;9;10;Locales;De 46 a 60 años;25253;talca;VII Maule;05-08-2022
a136;3559;1754;1;394;2022-10-27 00:00:00.000000;800165;9;10;Locales;De 46 a 60 años;6924;talca;VII Maule;28-10-2022
a137;31347;30959;1;446;2022-11-10 00:00:00.000000;808978;9;9;Locales;De 46 a 60 años;1164;concepcion;VIII Biobio;13-11-2022
a138;5197;2365;1;173;2022-03-01 00:00:00.000000;667025;1;1;Locales;De 46 a 60 años;25215;providencia;Metropolitana;02-03-2022
a138;44765;23878;1;446;2021-10-15 00:00:00.000000;600526;10;10;Locales;De 46 a 60 años;5613;concepcion;VIII Biobio;16-10-2021
a138;7584;3929;1;484;2021-06-15 00:00:00.000000;535605;7;7;Locales;De 46 a 60 años;23723;concepcion;VIII Biobio;16-06-2021
a138;12949;7206;1;484;2021-05-04 00:00:00.000000;510085;10;10;Locales;De 46 a 60 años;23237;concepcion;VIII Biobio;09-05-2021
a138;29592;14898;1;484;2021-04-01 00:00:00.000000;490560;10;10;Locales;De 46 a 60 años;11068;concepcion;VIII Biobio;02-04-2021
a139;40966;29029;1;324;2022-05-08 00:00:00.000000;705059;10;10;Locales;De 46 a 60 años;7869;talca;VII Maule;09-05-2022
a139;9089;5937;1;324;2021-12-20 00:00:00.000000;633976;10;10;Locales;De 46 a 60 años;20082;talca;VII Maule;21-12-2021
a140;32454;17379;1;450;2021-09-04 00:00:00.000000;581170;6;8;Locales;De 46 a 60 años;13096;puerto montt;X Los Lagos;08-09-2021
a141;5699;949;1;376;2022-05-14 00:00:00.000000;708520;10;10;Locales;De 46 a 60 años;14100;valparaiso;V Valparaiso;15-05-2022
a141;38773;21861;1;376;2022-04-21 00:00:00.000000;695877;10;10;Locales;De 46 a 60 años;4440;valparaiso;V Valparaiso;22-04-2022
a141;3079;949;1;376;2022-06-11 00:00:00.000000;726708;10;10;Locales;De 46 a 60 años;18887;valparaiso;V Valparaiso;12-06-2022
a141;15998;6146;1;376;2022-07-25 00:00:00.000000;754615;10;10;Locales;De 46 a 60 años;17709;valparaiso;V Valparaiso;30-07-2022
a142;43518;27532;1;257;2021-05-28 00:00:00.000000;522065;10;10;Locales;De 46 a 60 años;23535;lota;VIII Biobio;29-05-2021
a143;43422;29460;1;284;2021-03-29 00:00:00.000000;489630;10;10;Locales;De 46 a 60 años;4522;los angeles;VIII Biobio;30-03-2021
a143;33180;19667;1;347;2021-04-26 00:00:00.000000;503857;10;10;Locales;De 46 a 60 años;6620;los angeles;VIII Biobio;27-04-2021
a144;6997;4605;1;;2021-06-03 00:00:00.000000;527319;10;;Retiro en Tienda;De 46 a 60 años;1653;chillan;XVI Ñuble;06-06-2021
a145;9435;6135;1;408;2022-12-30 00:00:00.000000;835437;10;10;Locales;De 46 a 60 años;9786;la serena;IV Coquimbo;01-01-2023
a145;31999;18525;1;457;2021-12-24 00:00:00.000000;636471;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;27-12-2021
a145;1469;1060;1;457;2021-05-18 00:00:00.000000;516534;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;20-05-2021
a145;29461;16717;1;457;2021-06-03 00:00:00.000000;526397;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;04-06-2021
a145;22318;18691;1;457;2022-09-30 00:00:00.000000;785894;10;10;Locales;De 46 a 60 años;21870;la serena;IV Coquimbo;02-10-2022
a145;7649;5288;1;457;2021-04-12 00:00:00.000000;497094;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;15-04-2021
a145;1533;1345;1;457;2021-04-26 00:00:00.000000;505744;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;29-04-2021
a145;16028;20040;1;457;2021-05-06 00:00:00.000000;510687;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;10-05-2021
a145;4249;37038;1;457;2021-05-26 00:00:00.000000;521227;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;27-05-2021
a145;8740;5383;1;457;2021-06-11 00:00:00.000000;532015;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;12-06-2021
a145;1424;735;1;457;2022-06-30 00:00:00.000000;741121;10;10;Locales;De 46 a 60 años;6443;la serena;IV Coquimbo;07-07-2022
a145;10424;7806;1;457;2022-03-28 00:00:00.000000;682848;10;10;Locales;De 46 a 60 años;316;la serena;IV Coquimbo;29-03-2022
a146;12407;8229;1;;2021-09-30 00:00:00.000000;592523;0;;Dermocoaching;De 46 a 60 años;8601;valparaiso;V Valparaiso;03-10-2021
a147;20827;11158;1;358;2022-10-26 00:00:00.000000;800504;10;10;Locales;De 46 a 60 años;6287;coronel;VIII Biobio;29-10-2022
a148;7743;3627;1;488;2021-10-31 00:00:00.000000;608785;10;10;Locales;De 46 a 60 años;4253;valparaiso;V Valparaiso;01-11-2021
a149;5699;3043;1;578;2021-06-22 00:00:00.000000;539332;5;5;Locales;De 46 a 60 años;13277;antofagasta;II Antofagasta;23-06-2021
a150;5599;4566;1;376;2021-03-05 00:00:00.000000;482415;10;10;Locales;De 46 a 60 años;21744;valparaiso;V Valparaiso;06-03-2021
a151;39706;23687;1;166;2022-12-06 00:00:00.000000;826324;10;10;Locales;De 46 a 60 años;9961;maipu;Metropolitana;13-12-2022
a152;28138;27336;1;163;2022-11-21 00:00:00.000000;814148;10;10;Locales;De 46 a 60 años;21353;la florida;Metropolitana;22-11-2022
a152;15798;8934;1;163;2021-04-29 00:00:00.000000;506316;5;9;Locales;De 46 a 60 años;6738;la florida;Metropolitana;30-04-2021
a152;51387;30270;1;163;2021-07-31 00:00:00.000000;561856;7;8;Locales;De 46 a 60 años;19838;la florida;Metropolitana;02-08-2021
a152;7649;5900;1;;2021-05-25 00:00:00.000000;519746;10;;Retiro en Tienda;De 46 a 60 años;1;la florida;Metropolitana;26-05-2021
a152;6071;1793;1;187;2021-08-25 00:00:00.000000;576988;10;10;Locales;De 46 a 60 años;19353;peñalolen;Metropolitana;30-08-2021
a152;298;544;1;187;2022-01-04 00:00:00.000000;640360;6;9;Locales;De 46 a 60 años;21461;peñalolen;Metropolitana;05-01-2022
a152;24784;32629;1;187;2022-03-11 00:00:00.000000;675579;10;10;Locales;De 46 a 60 años;19353;peñalolen;Metropolitana;17-03-2022
a152;17913;11424;1;;2022-05-06 00:00:00.000000;703548;10;;Compra Telefónica;De 46 a 60 años;24918;la florida;Metropolitana;07-05-2022
a153;32274;22964;1;270;2022-11-06 00:00:00.000000;805809;10;10;Locales;De 46 a 60 años;18808;rancagua;VI O'Higgins;08-11-2022
a154;45998;31322;1;;2023-03-18 00:00:00.000000;875514;10;;Dermocoaching;De 46 a 60 años;6709;las condes;Metropolitana;20-03-2023
a154;40497;15853;1;143;2022-07-06 00:00:00.000000;741370;10;10;Locales;De 46 a 60 años;23324;lo barnechea;Metropolitana;07-07-2022
a154;20317;3139;1;776;2023-01-31 00:00:00.000000;853244;7;7;Locales;De 46 a 60 años;13725;lo barnechea;Metropolitana;05-02-2023
a155;26319;77002;1;454;2021-11-25 00:00:00.000000;620451;10;10;Locales;De 36 a 45 años;21733;castro;X Los Lagos;26-11-2021
a155;14396;5260;1;454;2022-05-21 00:00:00.000000;711830;10;10;Locales;De 36 a 45 años;5548;castro;X Los Lagos;22-05-2022
a156;20707;12149;1;638;2022-08-31 00:00:00.000000;773912;10;10;Locales;De 46 a 60 años;2707;concepcion;VIII Biobio;06-09-2022
a157;23598;11798;1;172;2021-03-19 00:00:00.000000;486561;0;0;Locales;De 46 a 60 años;6091;san bernardo;Metropolitana;21-03-2021
a158;3902;2229;1;637;2022-03-14 00:00:00.000000;675668;7;8;Locales;De 46 a 60 años;23371;colina;Metropolitana;17-03-2022
a158;13834;47423;1;640;2021-05-26 00:00:00.000000;523635;4;5;Locales;De 46 a 60 años;15203;colina;Metropolitana;01-06-2021
a159;18577;7517;1;357;2022-03-02 00:00:00.000000;667849;10;10;Locales;De 46 a 60 años;5923;punta arenas;XII Magallanes y Antartica;03-03-2022
a160;11275;7034;1;333;2023-01-26 00:00:00.000000;849974;10;10;Locales;De 46 a 60 años;6285;copiapo;III Atacama;30-01-2023
a161;46104;31773;1;254;2022-02-10 00:00:00.000000;657137;10;10;Locales;De 46 a 60 años;5973;calama;II Antofagasta;11-02-2022
